Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes
14386;55044255;NASRAH;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IitNMHd5dy9qSW1NYTBaNFN2NmN2d0E9PSIsInZhbHVlIjoiK08ySWdCcW9rajBnREJMN2ovSEkrdz09IiwibWFjIjoiMzk4NjU2MzU3YjEyMzI0ZWNkYmM1Yzc2NmVjNjE3ZTVkYTRmNWUwOGMwMjQ1NjI0OWEzMGQ3NTY1ZWEyYjExNyIsInRhZyI6IiJ9;;[Kegiatan Usaha: Warung makan, Kategori: G, KBLI: 47112];;;;UMKM;;-1.903573333;116.2128683;valid;eyJpdiI6InRJTWJKQ05zU1FXL0srMjAycHhIMGc9PSIsInZhbHVlIjoiVWpONG45SVhGbzBUVTN6NlpGVERndz09IiwibWFjIjoiMzJhZGU3MzBiYTAwMDFkYmVhYWY1Yjc0ZDhlZjUxYTQ1MDIxYmE1OTdkYjZmNDM0ZmY3MWM5OTMzZDU3YWU1NiIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.903573333;116.2128683;valid;adib.tamtama;;;;;nasrah;0;0;0;;;pasar senaken rt 0 rw 0;;47;nasrah pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14393;55103673;IWAN;wil. pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkRMRVdEUlIxVzdIdlFBa3pWQWVPeEE9PSIsInZhbHVlIjoiSW9YSjNUUUdVTk1ZcmJWMDJXTWszUT09IiwibWFjIjoiNDUyNGE1YzA1NDE4ZDM3NWJhMjk4OTBiZTBjMGEwMjU2NjgwN2QwYzRjNzE3NDFhMzYxYTk5ZDhhZDIxMjcyMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: menjual sayur eceran, Kategori: G, KBLI: 47813];;;;UMKM;;-1.858896667;116.1526983;valid;eyJpdiI6InFyKzJoQkhDb1p5THRWc1dSMVJmQUE9PSIsInZhbHVlIjoiSXo2bE14ejZJenBNRmk2dUNpQmJiZz09IiwibWFjIjoiM2EyMThmZGI1OTM3ODIyZWI0N2I5NjJkMDAwYzliOWRjZTgxNzk0ZjdiNzJkMDkwMTdlN2JlNzI5MTM3M2ExOSIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.858896667;116.1526983;valid;adib.tamtama;;;;;iwan;0;0;0;;;wil pasar senaken rt 0 rw 0;;47;iwan wil pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;wil pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14394;55047133;SUHERDI;wil.pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6InIrVmo1UDVmWU5WWWVLbVMrWVo4RHc9PSIsInZhbHVlIjoiRHQ4NFlGa1FaREJqcUg0aXB1VEkxUT09IiwibWFjIjoiOGE5YjU0MjI2MmVlMWZkYWYyYmFlMThjYjY0NTNmYjFmNzYxMDk1ZDJlN2YxM2Q3ZDdmYjljZjFkZjA5YjA2MCIsInRhZyI6IiJ9;;[Kegiatan Usaha: menjual makanan bubur kacang, Kategori: I, KBLI: 56103];;;;UMKM;;-1.899791462;116.2068623;valid;eyJpdiI6IlM4aVFRTWJJYmxoR05IVHZFY0pvdEE9PSIsInZhbHVlIjoiZ09WOWZnZUIxS0Z6QnhnSjVwNFUrUT09IiwibWFjIjoiNmY3OThjMjFhZDZhZDg1YWIyMzZmNTQ3NTI0MWYzMGYwYjY3ODY0ODg3ZmQzMjI5NzY5OWVlMTZkMDVkZDFmNCIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.899791462;116.2068623;valid;adib.tamtama;;;;;suherdi;0;0;0;;;wil pasar senaken rt 0 rw 0;;56;suherdi wil pasar senaken rt 0 rw 0 kbli56;1;0;1;0;Aktif;wilpasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14396;55045127;MASLIANA;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Ilk0bVVrM0dON2hYTlZ5aWF2TFdIWVE9PSIsInZhbHVlIjoiU3FPRzUyN25DTzVoQ1pSMDcwWE11dz09IiwibWFjIjoiNWYzNDIwMjMxMTI0NjJkZDIyNGU4MDM5ZWEwMTcwMGU1NDY1YjE0NDVhOWJlMDNjNGY4Y2MwMWRmYmRiNGY3ZSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;masliana;0;0;0;;;pasar senaken rt 0 rw 0;;47;masliana pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14426;55069148;HJ. WARNI;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkZVWlo5NmltNDVlQk04OXA3SGtQVXc9PSIsInZhbHVlIjoiRXZIU1NoZC9jT1BQWGpubGtBWlBWQT09IiwibWFjIjoiNTgyODQ1M2FkMzQxMWNlY2MzNGI3NzVmMDljOTk0NDA5ZGE0ZmRjMjc1MWIzNjdlYjRhZTdiMWIwYmYzMGJmMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;hj warni;0;0;0;;;pasar senaken rt 0 rw 0;;47;hj warni pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14432;55154184;GINARNI;wilayah pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6ImJ0N2dicmFxRkJGWkVqMTN2M0RSQVE9PSIsInZhbHVlIjoiWWFDU3pEb2RlRVVyVS9pMWl1QXJDdz09IiwibWFjIjoiYTQwODJiMTdmZjNlY2VlZGVmZmRkYTIxMzZkZTE1YjExOGYwMGVhNzQ4OTgzYmVkZjY4NTdhMzBkZjA3NTFlYyIsInRhZyI6IiJ9;;[Kegiatan Usaha: menjual pecah belah, Kategori: G, KBLI: 47866];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;ginarni;0;0;0;;;wilayah pasar senaken rt 0 rw 0;;47;ginarni wilayah pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;wilayah pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14433;55237180;TAMIN;WILAYAH PASAR SENAKEN, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IjYzbEw4VndtK2tSNUFyV1hNY0lZN3c9PSIsInZhbHVlIjoiUHRTZ0QvZy8zMU8xVXUyM1lnSk1FQT09IiwibWFjIjoiMjYyYzEzNGQwYmU5Y2U3NzY1NzUyZmJhZDVlMjIzYTdmZmQ0NjJmNTMzNTkwYTJhMjYyYWIwNWMxOWE5M2Q4MiIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL IKAN BASAH, Kategori: G, KBLI: 47215];;;;UMKM;;-1.904386667;116.2043567;valid;eyJpdiI6ImJMSGx1RlZZaEcxUWE0L05DLzlEdkE9PSIsInZhbHVlIjoiclJaMDBaUGZEbE9FdkNHZGFQbkhyZz09IiwibWFjIjoiYjA4MmRjOWViNjJmNzQ3OTM0ZGVkYzViNmE5MmQ1ZmQ4NGNkNjQ0MGFlMzMwNzUzZjc5M2YyNDcyODhhMGZiZSIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.904386667;116.2043567;valid;adib.tamtama;;;;;tamin;0;0;0;;;wilayah pasar senaken rt 0 rw 0;;47;tamin wilayah pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;WILAYAH PASAR SENAKEN RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14437;55069325;TOKO MAMA KHAIRUL <HJ. RUWAUDA>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6IkJ4RGUyWEJNT3dreW9QejE2cDArUEE9PSIsInZhbHVlIjoiY25VRGVVck04NExFZ1h4SFVqMTE4UT09IiwibWFjIjoiMjAzYjJiZTNkZTE3NWFiZDNiZDQyMzIyNTE5NTJmOWQ3OWI2ZWU4NTE4MzY1M2QyYzRjZWE3Mjc0YTFhODBlNSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;mama khairul hj ruwauda;0;0;0;;;pasar senaken rt 0 rw 0;;47;mama khairul hj ruwauda pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14452;55302257;TOKO AREDAH <RIRIN NUR AWALIAH>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6IlhWa3NTNzE3ZkJ1K05xV05PRzhRd2c9PSIsInZhbHVlIjoiNGRGUVhuRFMweEo3L0NwWVBmTXJ1Zz09IiwibWFjIjoiNzIyMTc2ODU4MGVlYWFiNzY4M2E3OWY2ZDRiYTg1ZTIzMDZkMTFhMWE5Y2JkMTNmZGY4NWFiY2U1Mjk3YWFlYSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual pecah belah, Kategori: G, KBLI: 47863];;;;UMKM;;-1.950144193;116.2146858;valid;eyJpdiI6ImxjbTlHMmRINGVZbTlDdXBZUGExNVE9PSIsInZhbHVlIjoicmJ6UHRJMDBJKzNuL0RyUmM0NVl2Zz09IiwibWFjIjoiOGRjMTY1NDNiNWY4YWNjYTAwNGQ5YjAxOTllNjE2OGQxNWEyZjZhZWYyOWJlZDQ0Zjg5M2ZhZDg0M2ZjMTNkYSIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.950144193;116.2146858;valid;adib.tamtama;;;;;aredah ririn nur awaliah;0;0;0;;;pasar senaken rt 0 rw 0;;47;aredah ririn nur awaliah pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14453;55102228;WARUNG MAKAN BINTI <BINTI>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Ik94MTVvWDNIWDEzNFZFaytrSExLNFE9PSIsInZhbHVlIjoiZ3NXYUlHVEhDT0FWbUpQa0RXdFFSZz09IiwibWFjIjoiM2QxN2Q5OWU5NGM4NDRhMTdlZGM0MTFkMzdiOTFlMTJkYjQzZTUyZDU0OTE2NzIyZWNiNDQwMWQ2MWE4YmUyYiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual makanan masak di pasar, Kategori: I, KBLI: 56102];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;makan binti binti;0;0;0;;;pasar senaken rt 0 rw 0;;56;makan binti binti pasar senaken rt 0 rw 0 kbli56;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14455;55071388;RISNA;WILAYAH PASAR SENAKEN, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkNqSFJ6N2ViU09jMjNQRW9yMUtjUEE9PSIsInZhbHVlIjoia0xTc2dKZnphZkZyTUVkQjNHSmwwdz09IiwibWFjIjoiN2YwYjU0OWI4ZGVjMGU4MzE4YzkzYzg3MjEyM2U3NGFjMjJmYjAzZmRkNDU5NmRkN2UxZDBiMjUzN2QzMDljYiIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL ECERAN BUAH, Kategori: G, KBLI: 47212];;;;UMKM;;-1.869236667;116.15025;valid;eyJpdiI6IlI5U3gwMjFDekQ3di96UDZuWXhsa3c9PSIsInZhbHVlIjoidkFSeENldmNseEVpbjk2K1RYUUdUUT09IiwibWFjIjoiYmUyNjEyMDk2NGVkYmViZmRhZDM3ZmUzNTM5NTJmZjU1MGM5MzgxMjUzODU2NDU5NjA4N2Q2NzZkMWI1NWE2NiIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.869236667;116.15025;valid;adib.tamtama;;;;;risna;0;0;0;;;wilayah pasar senaken rt 0 rw 0;;47;risna wilayah pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;WILAYAH PASAR SENAKEN RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14462;55207520;SUYONO;wilayah pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkEvMi8xR2htYWVyVlJ2WEszelR0bXc9PSIsInZhbHVlIjoiaVd3L2Y4bGcxUlRJUlYvNFFyRU9Rdz09IiwibWFjIjoiYzM1OWYxZGU3NTExOTk0YWM4ZmRmZTNjM2I0MjY0YWMwZGFlOTVlODU2ZDJiZDNkYjZkODY4MDhhYzg4YjVlZiIsInRhZyI6IiJ9;;[Kegiatan Usaha: menjual bakso, Kategori: I, KBLI: 56103];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;suyono;0;0;0;;;wilayah pasar senaken rt 0 rw 0;;56;suyono wilayah pasar senaken rt 0 rw 0 kbli56;1;0;1;0;Aktif;wilayah pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14484;55122750;TK. MAMA NISA <NAHDIATI>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6IlRKOFZQQnpvZHgybm5relpFckQwd0E9PSIsInZhbHVlIjoiUnRtYjdhdEJMZlBmZG5DQ29FTVNWdz09IiwibWFjIjoiYjdhNDlhOTUyMTc3NGU1NmEwYTZmOThjY2RiMzYxYWU2YjkwNWYzMWNmZTBjYzU2MWZlNGY3NmMyZjAxMGI0OCIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL PAKAIAN, Kategori: G, KBLI: 47711];;;;UMKM;;-1.917915;116.1992533;valid;eyJpdiI6IkZrZlg0em0va2FiWVRUMWhGV1hDbFE9PSIsInZhbHVlIjoicDdRUkVrV1pWN0hmMU5NLytETGc4QT09IiwibWFjIjoiNGYyNmQ3ZTMyMDRmZDg5YjkyMzFlYTgzYzMxNzFjZTdhNjUxMjE4ZWU0N2FjZmRhM2M0YmM4NDkzNjAyM2M2YyIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.917915;116.1992533;valid;adib.tamtama;;;;;tk mama nisa nahdiati;0;0;0;;;pasar senaken rt 0 rw 0;;47;tk mama nisa nahdiati pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14489;55046308;TK. ARIF <SYARIFUDDIN>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6ImIxWUVEQWE1QTVtS0xYZnJhQkhxT0E9PSIsInZhbHVlIjoiUmtiRlErbWlXczBFeW9JUW5XWW1UZz09IiwibWFjIjoiYTMxNjhkNDc5YTczMzEwYWQ0ODZhMDNlNjE5ZGIyMWM1YmY2MDIzZWU3NDRlZmMzMGE2M2Q0MWM5NzIwN2UzOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual Pakaian, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;tk arif syarifuddin;0;0;0;;;pasar senaken rt 0 rw 0;;47;tk arif syarifuddin pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14493;55075950;TK. NISA <LUSIANA HELDAWATI>;Pasar senaken, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6Ims3WjI0NWlBbk95bjNEa0FNdGVkekE9PSIsInZhbHVlIjoiNkh0V0tTYTNaOElWVXlMemN5WUdGUT09IiwibWFjIjoiMzIwZDM5N2Y2YjEzNGMzYzRlYjRlNzMwOTkwZDg0OTc3MjcyYmY4MjhmMzFkNDkyNWRjZTFjMzVhZGU2MjA4ZSIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL PAKAIAN, Kategori: G, KBLI: 47711];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;tk nisa lusiana heldawati;0;0;0;;;pasar senaken rt 0 rw 0;;47;tk nisa lusiana heldawati pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14502;55302051;FAHMI;Wilayah pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IlpwN3k3SFN2NHEwMXZKTmFwZ1U4Y2c9PSIsInZhbHVlIjoidW9iRTRNVndURjY1L1h6amJiNUgwZz09IiwibWFjIjoiN2ExN2FmNGRhODRiMzE2MGY1ZjQ5NzQyNjk4YTE5Zjk2ZjEzY2E4ZWRmNTI2MWJkMmMxZmVhN2M3NjljZGZlNiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual ikan basah, Kategori: G, KBLI: 47215];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;fahmi;0;0;0;;;wilayah pasar senaken rt 0 rw 0;;47;fahmi wilayah pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Wilayah pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14511;55264875;TOKO H. YUNI <MAHYUNI>;PASAR SENAKEN, RT 0/RW 0;6401040009;64;1;40;9;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JONE;eyJpdiI6InVlcWZORnNjVldMLzZVR0kxSGF6M1E9PSIsInZhbHVlIjoiQ0JrYlJaWElVek5PWnRETk9MZEZsQT09IiwibWFjIjoiY2RjZDdiZGM1MDgwYmRjMmM3MjJmY2VjYjEzODhkNWY4MzI1Y2Y2ZDI2YzQ5OTRhNzRlNzliMjQ1ZDhjM2IwOSIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL PECAH BELAH, Kategori: G, KBLI: 47863];;;;UMKM;;-1.897518217;116.2035621;valid;eyJpdiI6ImJlTVdDRUVhcTEvVGxRSVQrWmgrMFE9PSIsInZhbHVlIjoiQS95RlduRTVOS25PdGlvTXFoNitvZz09IiwibWFjIjoiY2FiOTg4NTViZmM0ZWQyYjBjZDA4NGY1OTI3YmUwZTNkY2FkOGZkMzY4MjQ2ZDQwMjViYWE3ODljZDkxNGE5YyIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.897518217;116.2035621;valid;adib.tamtama;;;;;h yuni mahyuni;0;0;0;;;pasar senaken rt 0 rw 0;;47;h yuni mahyuni pasar senaken rt 0 rw 0 kbli47;1;0;1;1;Aktif;PASAR SENAKEN RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14512;55102707;PARUT KELAPA M.YANI <M. YANI>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IkZHYmR4dmtLelRaZk1XUHBhL1IzbGc9PSIsInZhbHVlIjoiQWZoYUJFNThIdThwcUc4TTNXc2FqUT09IiwibWFjIjoiYjgzZTM0OWZlZTc0NDc0OTg5OTcxZDAwN2Q0YWI5MjIzMGU2NGVlZmJmM2Q5YzM3YzFhMDliYWI1YjlkMTEwMCIsInRhZyI6IiJ9;;[Kegiatan Usaha: parut kelapa di lapak pasar, Kategori: C, KBLI: 10773];;;;UMKM;;-1.905163202;116.202063;valid;eyJpdiI6IkgyUGk4azFnVzhnbDZHWlZWaXBwNVE9PSIsInZhbHVlIjoiaFp0NDIyVUZqMVkySThhdEIwVU81QT09IiwibWFjIjoiNTQxZTdmNmZhZWQwNDBjM2FjOWJmODU5NThmNWNmMjhhZjE3ZDYyZDE0Zjc0ZTQzMjRiMTZlOTU2YWMxZGE0NiIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.905163202;116.202063;valid;adib.tamtama;;;;;parut kelapa m yani m yani;0;0;0;;;pasar senaken rt 0 rw 0;;10;parut kelapa m yani m yani pasar senaken rt 0 rw 0 kbli10;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14518;55045068;AGUSMAN;Wil. Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6IlljY2JlZDRuVS83MitJengyamJUbGc9PSIsInZhbHVlIjoiTWJoNlpGQjFaUm5pd0NaRzRwVGc4UT09IiwibWFjIjoiODZhMjQ0ZWM1NzNlOGQ4ZWExYTcxMjA3OTMyNThjYWRhYzE1NDNmYjQxZTM0NzkxZmE5YjYwY2Y0MjVlODFkMSIsInRhZyI6IiJ9;;[Kegiatan Usaha: Sembako eceran, Kategori: G, KBLI: 47823];;;;UMKM;;-1.897051667;116.2031217;valid;eyJpdiI6InpmTFhuVWVIdjZVaC9JT1V0dHdSZ3c9PSIsInZhbHVlIjoiZDVpelgyS1JwZ2pYZXp3NWluWGhDUT09IiwibWFjIjoiMGYxNmQ3OTA3NzMzZWU4YThjY2FjMjA0MzM4NTIzNTg5NGM0ZWZiNGM0YTdjN2U4NTU0NjJhY2VhN2M1NTU5NCIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.897051667;116.2031217;valid;adib.tamtama;;;;;agusman;0;0;0;;;wil pasar senaken rt 0 rw 0;;47;agusman wil pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Wil Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14529;55127798;ODONG ODONG <ROSDIANA RAUF>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Ii9vSHIrU21tSXFGbDlETjl6eXhmSlE9PSIsInZhbHVlIjoiNVoyTWZwY1FhT0xMRzQ0Q0pXdDJUQT09IiwibWFjIjoiNTk0Mzc1YzU4YjM5YTY2OGUxOTkyZmY2ODNlZmM4ZmIzNGQ2YTRkYzU5M2RkOGZlMjE4MGM2MDBlM2E4YWYwMyIsInRhZyI6IiJ9;;[Kegiatan Usaha: TEMPAT PERMAINAN ANAK ANAK, Kategori: R, KBLI: 93293];;;;UMKM;;-1.933935197;116.164607;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;odong odong rosdiana rauf;0;0;0;;;pasar senaken rt 0 rw 0;;93;odong odong rosdiana rauf pasar senaken rt 0 rw 0 kbli93;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14532;55153892;MUKHLIS;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6ImxCR04weUpUNzZMT0dSdE5uQ0l5VXc9PSIsInZhbHVlIjoiR2FlRGhEZzBnV200UktTSmtKVm5hdz09IiwibWFjIjoiNGIxMDI5ZjIzNTEzZDE4NjUwMGYyYmU5YzE1ZjFlNzFmZDA0YjljMzE0ZDUyM2NkOWQ5MTQzZDdlMDEwOGVlNyIsInRhZyI6IiJ9;;[Kegiatan Usaha: menjual pecah belah, Kategori: G, KBLI: 47593];;;;UMKM;;-1.89629;116.2126233;valid;eyJpdiI6IkltTHJrcDRhTFFXWGh6dzFBakl3QkE9PSIsInZhbHVlIjoiZ0N6NjVIdDRmdm0zZnJON0pKUXlXZz09IiwibWFjIjoiM2RlZTJhZTdiMzJjYjcxYjcyNzJhZDg0MDRjZWUwYTFjMzY4Zjk1ZGJhODdjZGZkZmU0ZTQ5MTg0MGZiNWRmYyIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.89629;116.2126233;valid;adib.tamtama;;;;;mukhlis;0;0;0;;;pasar senaken rt 0 rw 0;;47;mukhlis pasar senaken rt 0 rw 0 kbli47;1;0;1;0;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
14533;55077394;ES BATU ACMAD ARFAN <ACMAD ARFAN>;Pasar senaken, RT 0/RW 0;6401040016;64;1;40;16;KALIMANTAN TIMUR;PASER;TANAH GROGOT;SENAKEN;eyJpdiI6Ink4RW9pVllleGZyZUpBS2t3QlFnTEE9PSIsInZhbHVlIjoiYnpaVmsxWWYvM0w5d1FyM2l2NUdvUT09IiwibWFjIjoiYjcwMDg5MzFlODM0YzkzMDdhMTJkMGQ0OTIwYmY0NjJiY2NmMjdmNjJlNjIxMmFmZjYzNDllZDVkY2Q2ODdjZCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual es batu eceran di pasar, Kategori: C, KBLI: 10532];;;;UMKM;;-1.905041667;116.204915;valid;eyJpdiI6IjY3dXhjWUtTbmdqZmJYaDREblFzdGc9PSIsInZhbHVlIjoiQ0FsQXNvVTlEZmNTMkhKdi9mRVFkdz09IiwibWFjIjoiMjZkY2JkYzk5MmUyZTZhYTNiMjk4NGY3ZWQ1MmU5NjY4OGVjNWI1ZGI2OTI2OWJjMTM5MWI4M2JjNjRkNjYwYyIsInRhZyI6IiJ9;1;FALSE;FALSE;FALSE;-1.905041667;116.204915;valid;adib.tamtama;;;;;es batu acmad arfan acmad arfan;0;0;0;;;pasar senaken rt 0 rw 0;;10;es batu acmad arfan acmad arfan pasar senaken rt 0 rw 0 kbli10;1;0;1;1;Aktif;Pasar senaken RT 0RW 0;P01;P01;;1;DONE 01/02 - 8.07 PM
